path,Rock ID,type
Stone 19 filtered_v1/Rock19_1201_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1914_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_582_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1535_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_220_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_848_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_212_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1557_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_323_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1338_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1391_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_426_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_576_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_877_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1021_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1020_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1498_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1119_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_304_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_247_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1662_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1261_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_788_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1717_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1265_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1692_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1407_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1109_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_858_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_239_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_918_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_757_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_611_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_497_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1587_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1875_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1856_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_601_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1672_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1748_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1197_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1816_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_465_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1250_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_862_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1824_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_558_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_507_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1633_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_963_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1403_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1673_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_970_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_401_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1534_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1847_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1055_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_495_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1661_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1787_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1013_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1077_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_319_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_166_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1236_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_928_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1553_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_922_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_410_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_276_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1832_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1092_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1782_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1631_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1923_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1330_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1761_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_469_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1049_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_466_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_427_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1551_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1888_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_392_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1317_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_685_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_644_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_669_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1519_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1033_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_998_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_293_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_496_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1647_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1172_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_892_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_429_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_306_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_670_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1556_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_334_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_995_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1479_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1461_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1195_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_727_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_916_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1679_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_283_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1752_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_975_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1602_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1095_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_226_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1738_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_408_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1406_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1831_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1251_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_331_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_266_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1332_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_801_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1912_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1147_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1432_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1054_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1906_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_431_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1518_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1307_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_626_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_192_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_929_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_519_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1861_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_698_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1450_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_584_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1088_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1910_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1572_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_594_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_221_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_850_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1042_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1733_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_449_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1118_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1007_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_949_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1764_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1081_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_162_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1590_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1901_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1762_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_987_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1140_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_202_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_438_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1772_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1046_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_296_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_622_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1187_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1283_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_692_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_537_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_706_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_294_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1000_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1078_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1071_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_375_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1841_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_718_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_532_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_409_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_543_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1881_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1540_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1504_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1417_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1299_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_478_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_959_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_480_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1913_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_402_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_665_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_952_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_832_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1430_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_509_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_971_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_876_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1646_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1194_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1613_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1396_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_297_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_544_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1539_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_741_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1459_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1921_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1696_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_412_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1606_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1793_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1586_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1133_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_561_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1028_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1711_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_502_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1846_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1896_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1394_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_600_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_754_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_257_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_529_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_169_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1277_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1263_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_647_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1032_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1837_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1388_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1722_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1150_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_837_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1899_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_731_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1494_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_705_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1400_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_649_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1576_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_551_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_339_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_746_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1174_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1267_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_418_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1413_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_399_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_841_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_436_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_260_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_197_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_845_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_921_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_363_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1708_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1365_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1702_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1769_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_790_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1324_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1018_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_616_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_855_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_269_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_505_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1682_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_717_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1315_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_651_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1521_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1444_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_274_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_811_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_187_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1643_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1105_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1130_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1393_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_185_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_350_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1442_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_759_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1746_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1271_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1148_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_564_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_159_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_943_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1674_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_912_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1164_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_552_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1653_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1181_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_585_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1626_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1259_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_538_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_683_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1718_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_146_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1087_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_771_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1274_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_642_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_615_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1155_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_791_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1869_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_609_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1665_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_702_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1052_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_485_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1255_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1780_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1143_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1903_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1280_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_299_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_328_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_655_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_354_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_748_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1807_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_587_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_813_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_947_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_307_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_946_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1132_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_620_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1221_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1849_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1249_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_417_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1090_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1246_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1357_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_451_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_679_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1418_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1363_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_628_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1701_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1124_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_295_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_634_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_905_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1252_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1003_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1290_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1296_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1806_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1852_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_386_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1176_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1623_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1272_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_804_filtered.png,19,Uric acid with calcium
Stone 19 filtered_v1/Rock19_1541_filtered.png,19,Uric acid with calcium
